symbol,publishdate(min),nav_cur4
000615,20170921,1.0951
000615,20170922,1.0949
000615,20170924,2.1348
000615,20170925,1.0728
000615,20170926,1.0758
000615,20170927,1.1185
000615,20170929,1.1146
000615,20171008,10.0896
000615,20171009,1.1672
000615,20171010,1.1684
000615,20171011,1.0992
000615,20171012,1.1111
000615,20171013,1.071
000615,20171015,2.1143
000615,20171016,1.0585
000615,20171017,1.0874
000615,20171018,1.0514
000615,20171019,1.0428
000615,20171020,1.0663
000615,20171022,2.1327
000615,20171023,1.0757
000615,20171024,1.0725
000615,20171025,1.0703
000615,20171026,1.0654
000615,20171027,1.0711
000615,20171029,2.106
000615,20171030,1.0453
000615,20171031,1.0505
000615,20171101,1.0694
000615,20171102,1.0789
000615,20171103,1.0712
000615,20171105,2.1082
000615,20171106,1.0423
000615,20171107,1.0317
000615,20171108,1.0156
000615,20171109,1.0446
000615,20171110,1.0446
000615,20171112,1.8936
000615,20171113,1.0183
000615,20171114,1.0573
000615,20171115,1.0591
000615,20171116,1.0592
000615,20171117,1.0728
000615,20171119,2.1456
000615,20171120,1.0806
000618,20170701,1.1649
000618,20170702,1.1439
000618,20170702,2.3088
000618,20170703,1.1348
000618,20170704,1.1231
000618,20170705,1.0917
000618,20170706,1.0987
000618,20170707,1.0926
000618,20170708,1.0915
000618,20170709,1.0914
000618,20170709,2.183
000618,20170710,1.0896
000618,20170711,1.0787
000618,20170712,1.0779
000618,20170713,1.0803
000618,20170714,1.0733
000618,20170715,1.0721
000618,20170716,1.0617
000618,20170716,2.1338
000618,20170717,1.0149
000618,20170718,1.0538
000618,20170719,1.0484
000618,20170720,1.0509
000618,20170721,1.0493
000618,20170722,1.0499
000618,20170723,1.0498
000618,20170723,2.0997
000618,20170724,1.0378
000618,20170725,1.0214
000618,20170726,0.9905
000618,20170727,0.991
000618,20170728,0.9878
000618,20170729,0.9884
000618,20170730,0.9883
000618,20170730,1.9767
000618,20170731,0.9833
000618,20170801,0.9711
000618,20170802,0.9591
000618,20170803,0.9394
000618,20170804,0.9291
000618,20170805,0.9276
000618,20170806,0.9275
000618,20170806,1.855
000618,20170807,0.948
000618,20170808,0.9817
000618,20170809,1.0309
000618,20170810,0.9503
000618,20170811,1.33
000618,20170812,0.9686
000618,20170813,0.9686
000618,20170813,1.9372
000618,20170814,1.6945
000618,20170815,1.1696
000618,20170816,0.9586
000618,20170817,0.968
000618,20170818,0.9732
000618,20170819,0.9725
000618,20170820,0.9689
000618,20170820,1.9414
000618,20170821,0.9656
000618,20170822,1.1165
000618,20170823,1.0313
000618,20170824,0.9915
000618,20170825,0.9862
000618,20170826,0.9741
000618,20170827,0.974
000618,20170827,1.9482
000618,20170828,1.1245
000618,20170829,1.0235
000618,20170830,1.0321
000618,20170831,0.9866
000618,20170901,0.992
000618,20170902,0.9965
000618,20170903,0.9964
000618,20170903,1.9929
000618,20170904,1.0482
000618,20170905,1.1827
000618,20170906,1.0591
000618,20170907,1.0579
000618,20170908,1.0683
000618,20170909,1.0608
000618,20170910,1.0447
000618,20170910,2.1054
000618,20170911,1.0601
000618,20170912,1.0487
000618,20170913,1.0479
000618,20170914,1.0413
000618,20170915,1.0353
000618,20170916,1.0357
000618,20170917,1.0336
000618,20170917,2.0693
000618,20170918,1.0521
000618,20170919,1.0505
000618,20170920,1.0632
000618,20170921,1.0601
000618,20170922,1.0617
000618,20170923,1.0554
000618,20170924,1.0553
000618,20170924,2.1107
000618,20170925,1.0765
000618,20170926,1.0581
000618,20170927,1.0443
000618,20170929,1.0148
000618,20170930,1.0206
000618,20171001,1.0205
000618,20171002,1.0205
000618,20171003,1.0204
000618,20171004,1.0203
000618,20171005,1.0202
000618,20171006,1.0202
000618,20171007,1.0201
000618,20171008,1.02
000618,20171008,9.1828
000618,20171009,1.0681
000618,20171010,1.0735
000618,20171011,1.0663
000618,20171012,1.0836
000618,20171013,1.0573
000618,20171014,1.0569
000618,20171015,1.0568
000618,20171015,2.1136
000618,20171016,1.0644
000618,20171017,1.0735
000618,20171018,1.1012
000618,20171019,1.0625
000618,20171020,1.0689
000618,20171021,1.0668
000618,20171022,1.0667
000618,20171022,2.1335
000618,20171023,1.0642
000618,20171024,1.0619
000618,20171025,1.0594
000618,20171026,1.0511
000618,20171027,1.059
000618,20171028,1.0589
000618,20171029,1.0588
000618,20171029,2.1176
000618,20171030,1.052
000618,20171031,1.0477
000618,20171101,1.0713
000618,20171102,1.1748
000618,20171103,1.077
000618,20171104,1.0755
000618,20171105,1.0754
000618,20171105,2.1509
000618,20171106,1.0839
000618,20171107,1.0963
000618,20171108,1.0872
000618,20171109,1.0931
000618,20171110,1.0836
000618,20171111,1.0823
000618,20171112,1.0822
000618,20171112,2.1645
000618,20171113,1.0819
000618,20171114,1.0712
000618,20171115,1.0559
000618,20171116,1.065
000618,20171117,1.0782
000618,20171118,1.077
000618,20171119,1.0769
000618,20171119,2.1539
000618,20171120,1.0632
000620,20170702,2.7498
000620,20170703,1.0357
000620,20170704,1.4024
000620,20170705,1.2227
000620,20170706,1.3865
000620,20170707,1.1175
000620,20170709,2.9738
000620,20170710,0.9814
000620,20170711,1.2261
000620,20170712,1.2109
000620,20170713,1.3879
000620,20170714,1.1027
000620,20170716,2.7594
000620,20170717,1.4727
000620,20170718,1.0198
000620,20170719,1.1657
000620,20170720,1.2817
000620,20170721,1.1023
000620,20170723,2.7385
000620,20170724,1.3693
000620,20170725,1.0552
000620,20170726,1.1751
000620,20170727,1.1878
000620,20170728,1.0062
000620,20170730,2.7192
000620,20170731,1.3522
000620,20170801,1.0938
000620,20170802,1.1814
000620,20170803,1.0895
000620,20170804,1.0947
000620,20170806,2.6676
000620,20170807,1.3286
000620,20170808,1.0785
000620,20170809,1.1846
000620,20170810,1.0851
000620,20170811,1.0581
000620,20170813,2.5717
000620,20170814,1.2809
000620,20170815,1.3016
000620,20170816,1.053
000620,20170817,1.083
000620,20170818,1.0559
000620,20170820,2.5975
000620,20170821,1.2272
000620,20170822,1.2951
000620,20170823,1.0562
000620,20170824,1.0856
000620,20170825,1.0528
000620,20170827,2.5624
000620,20170828,1.288
000620,20170829,1.289
000620,20170830,1.068
000620,20170831,1.0923
000620,20170901,1.0512
000620,20170903,2.5448
000620,20170904,1.2758
000620,20170905,1.0569
000620,20170906,1.2562
000620,20170907,1.134
000620,20170908,1.0916
000620,20170910,2.639
000620,20170911,1.1485
000620,20170912,1.0783
000620,20170913,1.2717
000620,20170914,1.1524
000620,20170915,1.2047
000620,20170917,2.4108
000620,20170918,1.2486
000620,20170919,1.0311
000620,20170920,1.1906
000620,20170921,1.1544
000620,20170922,1.1913
000620,20170924,2.3819
000620,20170925,1.1644
000620,20170926,1.1646
000620,20170927,1.2113
000620,20170929,1.2381
000620,20171008,11.1365
000620,20171009,1.0183
000620,20171010,1.1923
000620,20171011,1.1833
000620,20171012,1.1075
000620,20171013,1.1265
000620,20171015,2.2527
000620,20171016,1.2236
000620,20171017,1.1132
000620,20171018,1.1129
000620,20171019,1.1209
000620,20171020,1.1258
000620,20171022,2.2552
000620,20171023,1.12
000620,20171024,1.1377
000620,20171025,1.1343
000620,20171026,1.1356
000620,20171027,1.1418
000620,20171029,2.2851
000620,20171030,1.3772
000620,20171031,1.1498
000620,20171101,1.1681
000620,20171102,1.202
000620,20171103,0.9805
000620,20171105,2.3716
000620,20171106,1.1778
000620,20171107,1.1687
000620,20171108,1.3136
000620,20171109,1.1373
000620,20171110,1.1255
000620,20171112,2.2488
000620,20171113,1.1165
000620,20171114,1.1117
000620,20171115,1.1314
000620,20171116,1.1366
000620,20171117,1.1268
000620,20171119,2.2508
000620,20171120,1.1304
000621,20170702,2.8813
000621,20170703,1.1025
000621,20170704,1.4693
000621,20170705,1.2897
000621,20170706,1.4526
000621,20170707,1.183
000621,20170709,3.1053
000621,20170710,1.0478
000621,20170711,1.2931
000621,20170712,1.278
000621,20170713,1.4547
000621,20170714,1.1687
000621,20170716,2.8909
000621,20170717,1.539
000621,20170718,1.0861
000621,20170719,1.2332
000621,20170720,1.3482
000621,20170721,1.1684
000621,20170723,2.87
000621,20170724,1.4357
000621,20170725,1.1219
000621,20170726,1.2412
000621,20170727,1.2544
000621,20170728,1.0729
000621,20170730,2.8507
000621,20170731,1.4185
000621,20170801,1.1605
000621,20170802,1.2475
000621,20170803,1.1558
000621,20170804,1.1611
000621,20170806,2.7991
000621,20170807,1.3947
000621,20170808,1.1455
000621,20170809,1.2508
000621,20170810,1.1511
000621,20170811,1.1241
000621,20170813,2.7032
000621,20170814,1.3467
000621,20170815,1.3681
000621,20170816,1.1198
000621,20170817,1.1497
000621,20170818,1.1223
000621,20170820,2.729
000621,20170821,1.2933
000621,20170822,1.3621
000621,20170823,1.1226
000621,20170824,1.1519
000621,20170825,1.1187
000621,20170827,2.6939
000621,20170828,1.354
000621,20170829,1.356
000621,20170830,1.1341
000621,20170831,1.1589
000621,20170901,1.1172
000621,20170903,2.6763
000621,20170904,1.3427
000621,20170905,1.124
000621,20170906,1.3224
000621,20170907,1.2005
000621,20170908,1.158
000621,20170910,2.7705
000621,20170911,1.2142
000621,20170912,1.1456
000621,20170913,1.3377
000621,20170914,1.2185
000621,20170915,1.2711
000621,20170917,2.5423
000621,20170918,1.3147
000621,20170919,1.0974
000621,20170920,1.2569
000621,20170921,1.2206
000621,20170922,1.2573
000621,20170924,2.5134
000621,20170925,1.2306
000621,20170926,1.2311
000621,20170927,1.2775
000621,20170929,1.3045
000621,20171008,11.7283
000621,20171009,1.0848
000621,20171010,1.2581
000621,20171011,1.2496
000621,20171012,1.1733
000621,20171013,1.1927
000621,20171015,2.3842
000621,20171016,1.2894
000621,20171017,1.18
000621,20171018,1.1788
000621,20171019,1.1868
000621,20171020,1.192
000621,20171022,2.3867
000621,20171023,1.186
000621,20171024,1.2041
000621,20171025,1.2013
000621,20171026,1.2016
000621,20171027,1.2082
000621,20171029,2.4166
000621,20171030,1.4434
000621,20171031,1.2161
000621,20171101,1.2357
000621,20171102,1.2679
000621,20171103,1.0467
000621,20171105,2.5031
000621,20171106,1.2437
000621,20171107,1.235
000621,20171108,1.3796
000621,20171109,1.2036
000621,20171110,1.1912
000621,20171112,2.3803
000621,20171113,1.1825
000621,20171114,1.1782
000621,20171115,1.1978
000621,20171116,1.203
000621,20171117,1.1936
000621,20171119,2.3823
000621,20171120,1.1964
000625,20170701,1.1297
000625,20170702,2.2595
000625,20170702,1.1298
000625,20170703,1.1253
000625,20170704,1.1415
000625,20170705,1.1507
000625,20170706,1.1584
000625,20170707,1.1621
000625,20170708,1.1623
000625,20170709,2.3246
000625,20170709,1.1623
000625,20170710,1.1668
000625,20170711,1.0805
000625,20170712,1.075
000625,20170713,1.0771
000625,20170714,1.0833
000625,20170715,1.0856
000625,20170716,2.1713
000625,20170716,1.0856
000625,20170717,1.0715
000625,20170718,1.0763
000625,20170719,1.1045
000625,20170720,1.1256
000625,20170721,1.1473
000625,20170722,1.1511
000625,20170723,2.3022
000625,20170723,1.1511
000625,20170724,1.1488
000625,20170725,1.0646
000625,20170726,1.134
000625,20170727,1.1325
000625,20170728,1.1424
000625,20170729,1.1436
000625,20170730,2.2871
000625,20170730,1.1436
000625,20170731,1.1261
000625,20170801,1.1218
000625,20170802,1.0303
000625,20170803,1.0825
000625,20170804,1.0746
000625,20170805,1.0753
000625,20170806,2.1505
000625,20170806,1.0753
000625,20170807,1.0917
000625,20170808,1.0986
000625,20170809,1.094
000625,20170810,1.083
000625,20170811,1.0925
000625,20170812,1.0963
000625,20170813,2.1926
000625,20170813,1.0963
000625,20170814,1.0903
000625,20170815,1.0951
000625,20170816,2.6192
000625,20170817,1.1475
000625,20170818,1.0982
000625,20170819,1.1
000625,20170820,2.1999
000625,20170820,1.1
000625,20170821,1.1012
000625,20170822,1.05
000625,20170823,1.0738
000625,20170824,1.0972
000625,20170825,1.0524
000625,20170826,1.1138
000625,20170827,1.1138
000625,20170827,2.2277
000625,20170828,1.1293
000625,20170829,1.1498
000625,20170830,1.1354
000625,20170831,1.156
000625,20170901,1.1616
000625,20170902,1.1601
000625,20170903,2.3203
000625,20170903,1.1601
000625,20170904,1.1601
000625,20170905,1.1265
000625,20170906,1.0889
000625,20170907,1.0246
000625,20170908,1.0577
000625,20170909,1.0578
000625,20170910,1.0578
000625,20170910,2.1156
000625,20170911,1.0452
000625,20170912,1.0347
000625,20170913,1.0503
000625,20170914,1.0847
000625,20170915,1.0649
000625,20170916,1.0599
000625,20170917,1.06
000625,20170917,2.1199
000625,20170918,1.0632
000625,20170919,1.1073
000625,20170920,1.0787
000625,20170921,1.0934
000625,20170922,1.1081
000625,20170923,1.1124
000625,20170924,1.1124
000625,20170924,2.2249
000625,20170925,1.8272
000625,20170926,1.1419
000625,20170927,1.205
000625,20170929,1.1772
000625,20170930,1.1652
000625,20171001,1.1652
000625,20171002,1.1652
000625,20171003,1.1652
000625,20171004,1.1652
000625,20171005,1.1652
000625,20171006,1.1652
000625,20171007,1.1652
000625,20171008,1.1652
000625,20171008,10.4868
000625,20171009,1.1608
000625,20171010,1.1475
000625,20171011,1.1607
000625,20171012,1.0641
000625,20171013,1.0702
000625,20171014,1.0735
000625,20171015,1.0736
000625,20171015,2.1471
000625,20171016,1.0918
000625,20171017,1.1049
000625,20171018,1.0937
000625,20171019,1.1009
000625,20171020,1.0721
000625,20171021,1.0766
000625,20171022,1.0766
000625,20171022,2.1532
000625,20171023,1.0259
000625,20171024,1.0538
000625,20171025,1.016
000625,20171026,1.0421
000625,20171027,0.9692
000625,20171028,0.9888
000625,20171029,0.9888
000625,20171029,1.9775
000625,20171030,1.1373
000625,20171031,1.1034
000625,20171101,1.1187
000625,20171102,1.1267
000625,20171103,1.14
000625,20171104,1.1415
000625,20171105,1.1415
000625,20171105,2.283
000625,20171106,1.1359
000625,20171107,1.1459
000625,20171108,1.1412
000625,20171109,1.1463
000625,20171110,1.1171
000625,20171111,1.1186
000625,20171112,1.1186
000625,20171112,2.2371
000625,20171113,1.1161
000625,20171114,1.1629
000625,20171115,1.1371
000625,20171116,1.1376
000625,20171117,1.1337
000625,20171118,1.1378
000625,20171119,1.1378
000625,20171119,2.2755
000625,20171120,1.1304
000626,20170702,2.2422
000626,20170703,1.1072
000626,20170704,1.1064
000626,20170705,1.0639
000626,20170706,1.0641
000626,20170707,1.0641
000626,20170709,2.1282
000626,20170710,1.0787
000626,20170711,1.0787
000626,20170712,1.0788
000626,20170713,1.0675
000626,20170714,1.0675
000626,20170716,2.1351
000626,20170717,1.052
000626,20170718,1.0495
000626,20170719,1.0431
000626,20170720,1.0092
000626,20170721,1.0009
000626,20170723,2.0028
000626,20170724,0.9938
000626,20170725,0.995
000626,20170726,0.9952
000626,20170727,0.9954
000626,20170728,0.9964
000626,20170730,1.9932
000626,20170731,0.9962
000626,20170801,0.9936
000626,20170802,0.993
000626,20170803,0.9905
000626,20170804,0.9899
000626,20170806,1.9812
000626,20170807,1.0277
000626,20170808,1.0489
000626,20170809,1.0504
000626,20170810,1.0498
000626,20170811,1.0502
000626,20170813,2.101
000626,20170814,1.05
000626,20170815,1.0497
000626,20170816,1.0493
000626,20170817,1.0576
000626,20170818,1.0634
000626,20170820,2.1272
000626,20170821,1.0573
000626,20170822,1.038
000626,20170823,1.0285
000626,20170824,1.0176
000626,20170825,1.0202
000626,20170827,2.0407
000626,20170828,1.0199
000626,20170829,1.0183
000626,20170830,1.0348
000626,20170831,1.0357
000626,20170901,1.0405
000626,20170903,2.0813
000626,20170904,1.0334
000626,20170905,1.0336
000626,20170906,1.0319
000626,20170907,1.0429
000626,20170908,1.0431
000626,20170910,2.062
000626,20170911,1.0444
000626,20170912,1.05
000626,20170913,1.0549
000626,20170914,1.0614
000626,20170915,1.0616
000626,20170917,2.0918
000626,20170918,1.0736
000626,20170919,1.0998
000626,20170920,1.0999
000626,20170921,1.1111
000626,20170922,1.1125
000626,20170924,2.2254
000626,20170925,1.107
000626,20170926,1.1067
000626,20170927,1.1764
000626,20170929,1.1761
000626,20171008,10.5846
000626,20171009,1.1188
000626,20171010,1.1133
000626,20171011,1.1057
000626,20171012,1.0985
000626,20171013,1.0903
000626,20171015,2.1804
000626,20171016,1.0797
000626,20171017,1.0689
000626,20171018,1.0636
000626,20171019,1.0636
000626,20171020,1.0499
000626,20171022,2.1006
000626,20171023,1.0458
000626,20171024,1.034
000626,20171025,1.0303
000626,20171026,1.0249
000626,20171027,1.0295
000626,20171029,2.0594
000626,20171030,1.0297
000626,20171031,1.0592
000626,20171101,1.0597
000626,20171102,1.0549
000626,20171103,1.0464
000626,20171105,2.094
000626,20171106,1.039
000626,20171107,1.0289
000626,20171108,1.0359
000626,20171109,1.0428
000626,20171110,1.0491
000626,20171112,2.0989
000626,20171113,1.0551
000626,20171114,1.0592
000626,20171115,1.0604
000626,20171116,1.0633
000626,20171117,1.0619
000626,20171119,2.1242
000626,20171120,1.0567
000627,20170702,2.3737
000627,20170703,1.173
000627,20170704,1.1726
000627,20170705,1.1299
000627,20170706,1.13
000627,20170707,1.1299
000627,20170709,2.2597
000627,20170710,1.1445
000627,20170711,1.1447
000627,20170712,1.1446
000627,20170713,1.1333
000627,20170714,1.1333
000627,20170716,2.2666
000627,20170717,1.1181
000627,20170718,1.1155
000627,20170719,1.1089
000627,20170720,1.0752
000627,20170721,1.0668
000627,20170723,2.1343
000627,20170724,1.0605
000627,20170725,1.0608
000627,20170726,1.0617
000627,20170727,1.0622
000627,20170728,1.0624
000627,20170730,2.1247
000627,20170731,1.062
000627,20170801,1.0619
000627,20170802,1.0594
000627,20170803,1.0564
000627,20170804,1.0564
000627,20170806,2.1127
000627,20170807,1.0934
000627,20170808,1.116
000627,20170809,1.1162
000627,20170810,1.1159
000627,20170811,1.1162
000627,20170813,2.2325
000627,20170814,1.1158
000627,20170815,1.1157
000627,20170816,1.115
000627,20170817,1.1244
000627,20170818,1.1291
000627,20170820,2.2587
000627,20170821,1.1232
000627,20170822,1.1058
000627,20170823,1.0943
000627,20170824,1.0835
000627,20170825,1.086
000627,20170827,2.1722
000627,20170828,1.0857
000627,20170829,1.0857
000627,20170830,1.1012
000627,20170831,1.1017
000627,20170901,1.1063
000627,20170903,2.2128
000627,20170904,1.0999
000627,20170905,1.0999
000627,20170906,1.0977
000627,20170907,1.109
000627,20170908,1.109
000627,20170910,2.1935
000627,20170911,1.1159
000627,20170912,1.116
000627,20170913,1.1214
000627,20170914,1.1273
000627,20170915,1.1273
000627,20170917,2.2233
000627,20170918,1.1396
000627,20170919,1.1658
000627,20170920,1.1661
000627,20170921,1.1774
000627,20170922,1.1783
000627,20170924,2.3569
000627,20170925,1.1727
000627,20170926,1.1726
000627,20170927,1.2421
000627,20170929,1.2418
