,基金1,基金2,基金3,C5进取型(81-100)-新客户-男-fix-combination_profit,C5进取型(81-100)-新客户-男-dyn-combination_profit,C5进取型(81-100)-新客户-男-mw-combination_profit,C5进取型(81-100)-新客户-女-fix-combination_profit,C5进取型(81-100)-新客户-女-dyn-combination_profit,C5进取型(81-100)-新客户-女-mw-combination_profit,C5进取型(81-100)-增1老客户-男-fix-combination_profit,C5进取型(81-100)-增1老客户-男-dyn-combination_profit,C5进取型(81-100)-增1老客户-男-mw-combination_profit,C5进取型(81-100)-增1老客户-女-fix-combination_profit,C5进取型(81-100)-增1老客户-女-dyn-combination_profit,C5进取型(81-100)-增1老客户-女-mw-combination_profit,C5进取型(81-100)-增2老客户-男-fix-combination_profit,C5进取型(81-100)-增2老客户-男-dyn-combination_profit,C5进取型(81-100)-增2老客户-男-mw-combination_profit,C5进取型(81-100)-增2老客户-女-fix-combination_profit,C5进取型(81-100)-增2老客户-女-dyn-combination_profit,C5进取型(81-100)-增2老客户-女-mw-combination_profit,C4成长型(61-80)-新客户-男-fix-combination_profit,C4成长型(61-80)-新客户-男-dyn-combination_profit,C4成长型(61-80)-新客户-男-mw-combination_profit,C4成长型(61-80)-新客户-女-fix-combination_profit,C4成长型(61-80)-新客户-女-dyn-combination_profit,C4成长型(61-80)-新客户-女-mw-combination_profit,C4成长型(61-80)-增1老客户-男-fix-combination_profit,C4成长型(61-80)-增1老客户-男-dyn-combination_profit,C4成长型(61-80)-增1老客户-男-mw-combination_profit,C4成长型(61-80)-增1老客户-女-fix-combination_profit,C4成长型(61-80)-增1老客户-女-dyn-combination_profit,C4成长型(61-80)-增1老客户-女-mw-combination_profit,C4成长型(61-80)-增2老客户-男-fix-combination_profit,C4成长型(61-80)-增2老客户-男-dyn-combination_profit,C4成长型(61-80)-增2老客户-男-mw-combination_profit,C4成长型(61-80)-增2老客户-女-fix-combination_profit,C4成长型(61-80)-增2老客户-女-dyn-combination_profit,C4成长型(61-80)-增2老客户-女-mw-combination_profit,C3平衡性(41-60)-新客户-男-fix-combination_profit,C3平衡性(41-60)-新客户-男-dyn-combination_profit,C3平衡性(41-60)-新客户-男-mw-combination_profit,C3平衡性(41-60)-新客户-女-fix-combination_profit,C3平衡性(41-60)-新客户-女-dyn-combination_profit,C3平衡性(41-60)-新客户-女-mw-combination_profit,C3平衡性(41-60)-增1老客户-男-fix-combination_profit,C3平衡性(41-60)-增1老客户-男-dyn-combination_profit,C3平衡性(41-60)-增1老客户-男-mw-combination_profit,C3平衡性(41-60)-增1老客户-女-fix-combination_profit,C3平衡性(41-60)-增1老客户-女-dyn-combination_profit,C3平衡性(41-60)-增1老客户-女-mw-combination_profit,C3平衡性(41-60)-增2老客户-男-fix-combination_profit,C3平衡性(41-60)-增2老客户-男-dyn-combination_profit,C3平衡性(41-60)-增2老客户-男-mw-combination_profit,C3平衡性(41-60)-增2老客户-女-fix-combination_profit,C3平衡性(41-60)-增2老客户-女-dyn-combination_profit,C3平衡性(41-60)-增2老客户-女-mw-combination_profit,C2稳健型(25-40)-新客户-男-fix-combination_profit,C2稳健型(25-40)-新客户-男-dyn-combination_profit,C2稳健型(25-40)-新客户-男-mw-combination_profit,C2稳健型(25-40)-新客户-女-fix-combination_profit,C2稳健型(25-40)-新客户-女-dyn-combination_profit,C2稳健型(25-40)-新客户-女-mw-combination_profit,C2稳健型(25-40)-增1老客户-男-fix-combination_profit,C2稳健型(25-40)-增1老客户-男-dyn-combination_profit,C2稳健型(25-40)-增1老客户-男-mw-combination_profit,C2稳健型(25-40)-增1老客户-女-fix-combination_profit,C2稳健型(25-40)-增1老客户-女-dyn-combination_profit,C2稳健型(25-40)-增1老客户-女-mw-combination_profit,C2稳健型(25-40)-增2老客户-男-fix-combination_profit,C2稳健型(25-40)-增2老客户-男-dyn-combination_profit,C2稳健型(25-40)-增2老客户-男-mw-combination_profit,C2稳健型(25-40)-增2老客户-女-fix-combination_profit,C2稳健型(25-40)-增2老客户-女-dyn-combination_profit,C2稳健型(25-40)-增2老客户-女-mw-combination_profit,C1保守型(0-25)-新客户-男-fix-combination_profit,C1保守型(0-25)-新客户-男-dyn-combination_profit,C1保守型(0-25)-新客户-男-mw-combination_profit,C1保守型(0-25)-新客户-女-fix-combination_profit,C1保守型(0-25)-新客户-女-dyn-combination_profit,C1保守型(0-25)-新客户-女-mw-combination_profit,C1保守型(0-25)-增1老客户-男-fix-combination_profit,C1保守型(0-25)-增1老客户-男-dyn-combination_profit,C1保守型(0-25)-增1老客户-男-mw-combination_profit,C1保守型(0-25)-增1老客户-女-fix-combination_profit,C1保守型(0-25)-增1老客户-女-dyn-combination_profit,C1保守型(0-25)-增1老客户-女-mw-combination_profit,C1保守型(0-25)-增2老客户-男-fix-combination_profit,C1保守型(0-25)-增2老客户-男-dyn-combination_profit,C1保守型(0-25)-增2老客户-男-mw-combination_profit,C1保守型(0-25)-增2老客户-女-fix-combination_profit,C1保守型(0-25)-增2老客户-女-dyn-combination_profit,C1保守型(0-25)-增2老客户-女-mw-combination_profit
2017-01-11,0.6631,1.0431,1.50342,1.032941304109589,1.0387567891730667,0.9446320092213029,1.0282049693150686,1.033957260815253,0.9410090406128858,0.8500745897808218,1.1165091485696537,1.0033241006776576,0.8489444643835615,1.1141093843907468,1.0015126163734493,1.0602525897808217,1.1165091485696537,1.0033241006776576,1.0580584643835615,1.1141093843907468,1.0015126163734493,1.023572944520548,1.0291577324574388,0.9373860720044689,1.0187702997260273,1.0243582040996246,0.9337631033960518,0.8493271713424659,1.1150692900623096,1.0022372100951324,0.8484516979452055,1.1126695258834025,1.0004257257909241,1.0588591713424658,1.1150692900623096,1.0022372100951324,1.0568816979452054,1.1126695258834025,1.0004257257909241,1.0140339649315069,1.0195586757418107,0.9301401347876349,1.0092976301369863,1.0147591473839968,0.9265171661792179,0.8487300949041096,1.1136294315549655,1.0011503195126075,0.8477042795068492,1.1112296673760584,0.9993388352083992,1.0576160949041096,1.1136294315549655,1.0011503195126075,1.0554882795068492,1.1112296673760584,0.9993388352083992,1.0046656053424659,1.0099596190261828,0.922894197570801,0.9998629605479452,1.0051600906683689,0.9192712289623839,0.8481330184657534,1.1121895730476212,1.0000634289300825,0.8471072030684931,1.1097898088687144,0.9982519446258739,1.0563730184657532,1.1121895730476212,1.0000634289300825,1.054245203068493,1.1097898088687144,0.9982519446258739,0.9951266257534246,1.0003605623105547,0.915648260353967,0.9903902909589041,0.9955610339527405,0.9120252917455499,0.8476402520273973,1.110749714540277,0.9989765383475573,0.846510126630137,1.10834995036137,0.9971650540433489,1.0551962520273972,1.110749714540277,0.9989765383475573,1.053002126630137,1.10834995036137,0.9971650540433489
2017-01-10,0.934,1.0344,1.50342,1.0879744547945205,1.0990805850870176,1.0879744547945205,1.0825880175342466,1.0935578311980874,1.0825880175342466,1.031545738410959,1.1885491980876863,1.031545738410959,1.029485881780822,1.1857878211432213,1.029485881780822,1.087076978410959,1.1885491980876863,1.087076978410959,1.0847360017808219,1.1857878211432213,1.0847360017808219,1.0773050202739727,1.0880350773091572,1.0773050202739727,1.0718251830136984,1.082512323420227,1.0718251830136984,1.0302403072328767,1.1868923719210074,1.0302403072328767,1.0284342326027398,1.1841309949765424,1.0284342326027398,1.0856008672328767,1.1868923719210074,1.0856008672328767,1.0835036326027399,1.1841309949765424,1.0835036326027399,1.0664387457534246,1.0769895695312968,1.0664387457534246,1.0610523084931507,1.0714668156423666,1.0610523084931507,1.0290852180547945,1.1852355457543284,1.0290852180547945,1.0271288014246573,1.1824741688098632,1.0271288014246573,1.0842750980547946,1.1852355457543284,1.0842750980547946,1.0820275214246575,1.1824741688098632,1.0820275214246575,1.0557693112328768,1.0659440617534364,1.0557693112328768,1.0502894739726027,1.0604213078645062,1.0502894739726027,1.0279301288767122,1.1835787195876493,1.0279301288767122,1.0259737122465753,1.1808173426431843,1.0259737122465753,1.0829493288767122,1.1835787195876493,1.0829493288767122,1.0807017522465754,1.1808173426431843,1.0807017522465754,1.0449030367123289,1.0548985539755762,1.0449030367123289,1.0395165994520545,1.0493758000866458,1.0395165994520545,1.02687847969863,1.18192189342097,1.02687847969863,1.0248186230684933,1.179160516476505,1.0248186230684933,1.0817169596986302,1.18192189342097,1.0817169596986302,1.0793759830684932,1.179160516476505,1.0793759830684932
2017-01-09,1.1425,1.0573,1.50342,1.1385451945205478,1.1385451945205478,1.1385451945205478,1.1325689342465752,1.1325689342465752,1.1325689342465752,1.174819028958904,1.174819028958904,1.174819028958904,1.1720284608219178,1.1720284608219178,1.1720284608219178,1.1276949089589041,1.1276949089589041,1.1276949089589041,1.1251429008219176,1.1251429008219176,1.1251429008219176,1.1266984039726027,1.1266984039726027,1.1266984039726027,1.1206078936986301,1.1206078936986301,1.1206078936986301,1.1730756288767124,1.1730756288767124,1.1730756288767124,1.170541132739726,1.170541132739726,1.170541132739726,1.1260963488767124,1.1260963488767124,1.1260963488767124,1.1238089327397258,1.1238089327397258,1.1238089327397258,1.1146316334246575,1.1146316334246575,1.1146316334246575,1.108655373150685,1.108655373150685,1.108655373150685,1.1714825707945207,1.1714825707945207,1.1714825707945207,1.1687977326575343,1.1687977326575343,1.1687977326575343,1.1246481307945206,1.1246481307945206,1.1246481307945206,1.122210372657534,1.122210372657534,1.122210372657534,1.1027848428767124,1.1027848428767124,1.1027848428767124,1.0966943326027396,1.0966943326027396,1.0966943326027396,1.1698895127123288,1.1698895127123288,1.1698895127123288,1.1672046745753424,1.1672046745753424,1.1672046745753424,1.1231999127123287,1.1231999127123287,1.1231999127123287,1.1207621545753423,1.1207621545753423,1.1207621545753423,1.090718072328767,1.090718072328767,1.090718072328767,1.0847418120547945,1.0847418120547945,1.0847418120547945,1.1684021846301371,1.1684021846301371,1.1684021846301371,1.165611616493151,1.165611616493151,1.165611616493151,1.1218659446301371,1.1218659446301371,1.1218659446301371,1.1193139364931506,1.1193139364931506,1.1193139364931506
2017-01-08,1.15255,1.05995,1.0826,1.0084074246575343,1.0084074246575343,1.0084074246575343,1.004164235890411,1.004164235890411,1.004164235890411,1.1113621456849316,1.1113621456849316,1.1113621456849316,1.1089557513013697,1.1089557513013697,1.1089557513013697,1.0601450856849315,1.0601450856849315,1.0601450856849315,1.0579979713013699,1.0579979713013699,1.0579979713013699,1.0000270421232875,1.0000270421232875,1.0000270421232875,0.9956685983561643,0.9956685983561643,0.9956685983561643,1.1098745520547943,1.1098745520547943,1.1098745520547943,1.1076824126712328,1.1076824126712328,1.1076824126712328,1.0588149120547945,1.0588149120547945,1.0588149120547945,1.056891312671233,1.056891312671233,1.056891312671233,0.9914254095890409,0.9914254095890409,0.9914254095890409,0.9871822208219179,0.9871822208219179,0.9871822208219179,1.1084952184246575,1.1084952184246575,1.1084952184246575,1.1061948190410957,1.1061948190410957,1.1061948190410957,1.0575929984246575,1.0575929984246575,1.0575929984246575,1.0555611390410957,1.0555611390410957,1.0555611390410957,0.9830450270547946,0.9830450270547946,0.9830450270547946,0.9786865832876712,0.9786865832876712,0.9786865832876712,1.1071158847945204,1.1071158847945204,1.1071158847945204,1.1048154854109589,1.1048154854109589,1.1048154854109589,1.0563710847945205,1.0563710847945205,1.0563710847945205,1.054339225410959,1.054339225410959,1.054339225410959,0.974443394520548,0.974443394520548,0.974443394520548,0.9702002057534247,0.9702002057534247,0.9702002057534247,1.1058425461643835,1.1058425461643835,1.1058425461643835,1.103436151780822,1.103436151780822,1.103436151780822,1.0552644261643835,1.0552644261643835,1.0552644261643835,1.053117311780822,1.053117311780822,1.053117311780822
2017-01-06,1.1535,1.0623,2.46466666667,1.4515027579908675,1.4515027579908675,1.4515027579908675,1.4417208425570776,1.4417208425570776,1.4417208425570776,1.3450246073515981,1.3450246073515981,1.3450246073515981,1.3413693829680364,1.3413693829680364,1.3413693829680364,1.2945818873515982,1.2945818873515982,1.2945818873515982,1.2911820229680364,1.2911820229680364,1.2911820229680364,1.4320451571232877,1.4320451571232877,1.4320451571232877,1.4221478916894976,1.4221478916894976,1.4221478916894976,1.342704838721461,1.342704838721461,1.342704838721461,1.339402311004566,1.339402311004566,1.339402311004566,1.2924171587214612,1.2924171587214612,1.2924171587214612,1.2893791110045663,1.2893791110045663,1.2893791110045663,1.4123659762557077,1.4123659762557077,1.4123659762557077,1.4025840608219178,1.4025840608219178,1.4025840608219178,1.3406315367579908,1.3406315367579908,1.3406315367579908,1.337082542374429,1.337082542374429,1.337082542374429,1.290498896757991,1.290498896757991,1.290498896757991,1.287214382374429,1.287214382374429,1.287214382374429,1.392908375388128,1.392908375388128,1.392908375388128,1.3830111099543378,1.3830111099543378,1.3830111099543378,1.3385582347945204,1.3385582347945204,1.3385582347945204,1.3350092404109588,1.3350092404109588,1.3350092404109588,1.2885806347945206,1.2885806347945206,1.2885806347945206,1.285296120410959,1.285296120410959,1.285296120410959,1.373229194520548,1.373229194520548,1.373229194520548,1.363447279086758,1.363447279086758,1.363447279086758,1.33659116283105,1.33659116283105,1.33659116283105,1.3329359384474886,1.3329359384474886,1.3329359384474886,1.2867777228310502,1.2867777228310502,1.2867777228310502,1.2833778584474886,1.2833778584474886,1.2833778584474886
2017-01-05,1.0638,1.0931,2.46466666667,1.4427899771689496,1.4427899771689496,1.4427899771689496,1.4332269726940638,1.4332269726940638,1.4332269726940638,1.2886694289954337,1.2886694289954337,1.2886694289954337,1.2853518000913242,1.2853518000913242,1.2853518000913242,1.3048752589954336,1.3048752589954336,1.3048752589954336,1.3014755900913242,1.3014755900913242,1.3014755900913242,1.423773278219178,1.423773278219178,1.423773278219178,1.4141038937442922,1.4141038937442922,1.4141038937442922,1.2865528336529681,1.2865528336529681,1.2865528336529681,1.283590981415525,1.283590981415525,1.283590981415525,1.302708853652968,1.302708853652968,1.302708853652968,1.2996620314155252,1.2996620314155252,1.2996620314155252,1.4045408892694065,1.4045408892694065,1.4045408892694065,1.3949778847945207,1.3949778847945207,1.3949778847945207,1.284682704977169,1.284682704977169,1.284682704977169,1.2814743860730593,1.2814743860730593,1.2814743860730593,1.300788914977169,1.300788914977169,1.300788914977169,1.2974956260730592,1.2974956260730592,1.2974956260730592,1.3855241903196347,1.3855241903196347,1.3855241903196347,1.3758548058447488,1.3758548058447488,1.3758548058447488,1.28281257630137,1.28281257630137,1.28281257630137,1.2796042573972601,1.2796042573972601,1.2796042573972601,1.2988689763013697,1.2988689763013697,1.2988689763013697,1.2955756873972604,1.2955756873972604,1.2955756873972604,1.366291801369863,1.366291801369863,1.366291801369863,1.356728796894977,1.356728796894977,1.356728796894977,1.2810517576255709,1.2810517576255709,1.2810517576255709,1.2777341287214612,1.2777341287214612,1.2777341287214612,1.2970554176255709,1.2970554176255709,1.2970554176255709,1.293655748721461,1.293655748721461,1.293655748721461
2017-01-04,0.9606,1.0929,2.46466666667,1.424954388127854,1.424954388127854,1.424954388127854,1.4158549042009132,1.4158549042009132,1.4158549042009132,1.2198896670776256,1.2198896670776256,1.2198896670776256,1.2170306384474885,1.2170306384474885,1.2170306384474885,1.2930647970776254,1.2930647970776254,1.2930647970776254,1.2898353284474886,1.2898353284474886,1.2898353284474886,1.4068647102739726,1.4068647102739726,1.4068647102739726,1.3976691663470318,1.3976691663470318,1.3976691663470318,1.2180482278995435,1.2180482278995435,1.2180482278995435,1.215544955936073,1.215544955936073,1.215544955936073,1.2909984478995433,1.2909984478995433,1.2909984478995433,1.288111505936073,1.288111505936073,1.288111505936073,1.3885696824200915,1.3885696824200915,1.3885696824200915,1.3794701984931508,1.3794701984931508,1.3794701984931508,1.2164532553881278,1.2164532553881278,1.2164532553881278,1.2137035167579908,1.2137035167579908,1.2137035167579908,1.2891785653881278,1.2891785653881278,1.2891785653881278,1.2860451567579907,1.2860451567579907,1.2860451567579907,1.37048000456621,1.37048000456621,1.37048000456621,1.3612844606392693,1.3612844606392693,1.3612844606392693,1.2148582828767123,1.2148582828767123,1.2148582828767123,1.2121085442465753,1.2121085442465753,1.2121085442465753,1.2873586828767123,1.2873586828767123,1.2873586828767123,1.2842252742465754,1.2842252742465754,1.2842252742465754,1.3521849767123288,1.3521849767123288,1.3521849767123288,1.343085492785388,1.343085492785388,1.343085492785388,1.2133726003652967,1.2133726003652967,1.2133726003652967,1.2105135717351598,1.2105135717351598,1.2105135717351598,1.2856348603652967,1.2856348603652967,1.2856348603652967,1.2824053917351599,1.2824053917351599,1.2824053917351599
2017-01-03,0.7006,1.0932,1.3096,1.0032250136986303,1.0032250136986303,1.0032250136986303,0.9995413243835616,0.9995413243835616,0.9995413243835616,0.8507866126027397,0.8507866126027397,0.8507866126027397,0.8499372079452054,0.8499372079452054,0.8499372079452054,1.0679336726027397,1.0679336726027397,1.0679336726027397,1.0659849879452055,1.0659849879452055,1.0659849879452055,0.9959669550684932,0.9959669550684932,0.9959669550684932,0.9922132057534248,0.9922132057534248,0.9922132057534248,0.8502202578082191,0.8502202578082191,0.8502202578082191,0.8496111331506849,0.8496111331506849,0.8496111331506849,1.0666998978082192,1.0666998978082192,1.0666998978082192,1.0649522331506849,1.0649522331506849,1.0649522331506849,0.9885295164383561,0.9885295164383561,0.9885295164383561,0.9848458271232877,0.9848458271232877,0.9848458271232877,0.8497848630136987,0.8497848630136987,0.8497848630136987,0.8490447783561643,0.8490447783561643,0.8490447783561643,1.0655970830136987,1.0655970830136987,1.0655970830136987,1.0637184583561643,1.0637184583561643,1.0637184583561643,0.9812714578082193,0.9812714578082193,0.9812714578082193,0.9775177084931508,0.9775177084931508,0.9775177084931508,0.849349468219178,0.849349468219178,0.849349468219178,0.8486093835616437,0.8486093835616437,0.8486093835616437,1.064494268219178,1.064494268219178,1.064494268219178,1.0626156435616438,1.0626156435616438,1.0626156435616438,0.9738340191780823,0.9738340191780823,0.9738340191780823,0.9701503298630136,0.9701503298630136,0.9701503298630136,0.8490233934246576,0.8490233934246576,0.8490233934246576,0.8481739887671234,0.8481739887671234,0.8481739887671234,1.0634615134246577,1.0634615134246577,1.0634615134246577,1.0615128287671234,1.0615128287671234,1.0615128287671234
2017-01-02,1.225,1.0499,1.2626,1.08661801369863,1.08661801369863,1.08661801369863,1.0819061043835616,1.0819061043835616,1.0819061043835616,1.1907937826027397,1.1907937826027397,1.1907937826027397,1.1881815879452056,1.1881815879452056,1.1881815879452056,1.0939459726027396,1.0939459726027396,1.0939459726027396,1.0918240579452054,1.0918240579452054,1.0918240579452054,1.0772991850684932,1.0772991850684932,1.0772991850684932,1.0724647757534247,1.0724647757534247,1.0724647757534247,1.1891717078082193,1.1891717078082193,1.1891717078082193,1.186790763150685,1.186790763150685,1.186790763150685,1.0926215678082192,1.0926215678082192,1.0926215678082192,1.090748413150685,1.090748413150685,1.090748413150685,1.067752866438356,1.067752866438356,1.067752866438356,1.0630409571232877,1.0630409571232877,1.0630409571232877,1.1876758930136988,1.1876758930136988,1.1876758930136988,1.1851686883561643,1.1851686883561643,1.1851686883561643,1.0914234230136988,1.0914234230136988,1.0914234230136988,1.0894240083561644,1.0894240083561644,1.0894240083561644,1.0584340378082193,1.0584340378082193,1.0584340378082193,1.0535996284931506,1.0535996284931506,1.0535996284931506,1.186180078219178,1.186180078219178,1.186180078219178,1.1836728735616437,1.1836728735616437,1.1836728735616437,1.090225278219178,1.090225278219178,1.090225278219178,1.0882258635616437,1.0882258635616437,1.0882258635616437,1.0488877191780823,1.0488877191780823,1.0488877191780823,1.0441758098630136,1.0441758098630136,1.0441758098630136,1.1847892534246576,1.1847892534246576,1.1847892534246576,1.1821770587671234,1.1821770587671234,1.1821770587671234,1.0891496334246575,1.0891496334246575,1.0891496334246575,1.0870277187671236,1.0870277187671236,1.0870277187671236
2017-01-01,1.225,1.0499,1.2628,1.0866820136986302,1.0866820136986302,1.0866820136986302,1.0819693043835616,1.0819693043835616,1.0819693043835616,1.1908274626027398,1.1908274626027398,1.1908274626027398,1.1882150879452054,1.1882150879452054,1.1882150879452054,1.0939796526027397,1.0939796526027397,1.0939796526027397,1.0918575579452057,1.0918575579452057,1.0918575579452057,1.0773615850684932,1.0773615850684932,1.0773615850684932,1.0725263757534247,1.0725263757534247,1.0725263757534247,1.1892052678082194,1.1892052678082194,1.1892052678082194,1.186824163150685,1.186824163150685,1.186824163150685,1.0926551278082193,1.0926551278082193,1.0926551278082193,1.090781813150685,1.090781813150685,1.090781813150685,1.0678136664383562,1.0678136664383562,1.0678136664383562,1.0631009571232877,1.0631009571232877,1.0631009571232877,1.1877093530136988,1.1877093530136988,1.1877093530136988,1.1852019683561643,1.1852019683561643,1.1852019683561643,1.0914568830136988,1.0914568830136988,1.0914568830136988,1.0894572883561644,1.0894572883561644,1.0894572883561644,1.0584932378082192,1.0584932378082192,1.0584932378082192,1.0536580284931507,1.0536580284931507,1.0536580284931507,1.186213438219178,1.186213438219178,1.186213438219178,1.1837060535616437,1.1837060535616437,1.1837060535616437,1.090258638219178,1.090258638219178,1.090258638219178,1.0882590435616437,1.0882590435616437,1.0882590435616437,1.0489453191780822,1.0489453191780822,1.0489453191780822,1.0442326098630137,1.0442326098630137,1.0442326098630137,1.1848225134246577,1.1848225134246577,1.1848225134246577,1.1822101387671233,1.1822101387671233,1.1822101387671233,1.0891828934246577,1.0891828934246577,1.0891828934246577,1.0870607987671235,1.0870607987671235,1.0870607987671235
2017-01-07,1.15255,1.05995,1.0827,1.0084394246575341,1.0084394246575341,1.0084394246575341,1.0041958358904108,1.0041958358904108,1.0041958358904108,1.1113789856849317,1.1113789856849317,1.1113789856849317,1.1089725013013698,1.1089725013013698,1.1089725013013698,1.0601619256849315,1.0601619256849315,1.0601619256849315,1.0580147213013698,1.0580147213013698,1.0580147213013698,1.0000582421232875,1.0000582421232875,1.0000582421232875,0.9956993983561643,0.9956993983561643,0.9956993983561643,1.1098913320547943,1.1098913320547943,1.1098913320547943,1.1076991126712328,1.1076991126712328,1.1076991126712328,1.0588316920547944,1.0588316920547944,1.0588316920547944,1.056908012671233,1.056908012671233,1.056908012671233,0.991455809589041,0.991455809589041,0.991455809589041,0.9872122208219178,0.9872122208219178,0.9872122208219178,1.1085119484246575,1.1085119484246575,1.1085119484246575,1.1062114590410959,1.1062114590410959,1.1062114590410959,1.0576097284246575,1.0576097284246575,1.0576097284246575,1.0555777790410956,1.0555777790410956,1.0555777790410956,0.9830746270547945,0.9830746270547945,0.9830746270547945,0.9787157832876712,0.9787157832876712,0.9787157832876712,1.1071325647945203,1.1071325647945203,1.1071325647945203,1.1048320754109588,1.1048320754109588,1.1048320754109588,1.0563877647945203,1.0563877647945203,1.0563877647945203,1.054355815410959,1.054355815410959,1.054355815410959,0.9744721945205479,0.9744721945205479,0.9744721945205479,0.9702286057534246,0.9702286057534246,0.9702286057534246,1.1058591761643835,1.1058591761643835,1.1058591761643835,1.1034526917808218,1.1034526917808218,1.1034526917808218,1.0552810561643835,1.0552810561643835,1.0552810561643835,1.053133851780822,1.053133851780822,1.053133851780822
2017-01-14,0.9634,1.0669,1.0227,0.9490382602739726,0.9459509710523628,0.9792501185208821,0.9453850232876713,0.9423389126813314,0.9752218208064942,0.9742897894520548,1.004466316663069,1.0445085414939632,0.972535560958904,1.0026602874775532,1.0424943926367694,1.0315356394520547,1.004466316663069,1.0445085414939632,1.029491610958904,1.0026602874775532,1.0424943926367694,0.9418384763013699,0.9387268543103002,0.9711935230921066,0.9380888993150684,0.9351147959392689,0.9671652253777188,0.9731972283561645,1.0033826991517594,1.043300052179647,0.9716519598630137,1.0015766699662438,1.041285903322453,1.0302671283561644,1.0033826991517594,1.043300052179647,1.0284217098630135,1.0015766699662438,1.041285903322453,0.9344356623287671,0.9315027375682378,0.963136927663331,0.9307824253424657,0.9278906791972065,0.9591086299489433,0.972206937260274,1.00229908164045,1.0420915628653307,0.9705593987671233,1.0004930524549345,1.040077414008137,1.029100887260274,1.00229908164045,1.0420915628653307,1.0271531987671234,1.0004930524549345,1.040077414008137,0.9272358783561645,0.9242786208261753,0.9550803322345556,0.9234863013698629,0.920666562455144,0.9510520345201678,0.9712166461643836,1.0012154641291406,1.0408830735510144,0.9695691076712328,0.999409434943625,1.0388689246938205,1.0279346461643835,1.0012154641291406,1.0408830735510144,1.0259869576712328,0.999409434943625,1.0388689246938205,0.9198330643835617,0.9170545040841127,0.9470237368057801,0.9161798273972603,0.9134424457130814,0.9429954390913923,0.9703330450684933,1.0001318466178313,1.039674584236698,0.9685788165753425,0.9983258174323156,1.037660435379504,1.0268647450684931,1.0001318466178313,1.039674584236698,1.0248207165753427,0.9983258174323156,1.037660435379504
2017-01-21,1.0604,0.9522,1.1169,0.9792681917808219,0.9857597407597187,0.9097666824509447,0.975910181369863,0.9823178809865236,0.9072747359066091,1.043704596438356,1.0415178690854796,0.9501362164691786,1.0418735012328768,1.039796939198882,0.948890243197011,0.9838591764383562,1.0415178690854796,0.9501362164691786,0.9823310412328767,1.039796939198882,0.948890243197011,0.9726473909589041,0.9788760212133285,0.9047827893622736,0.9691833405479452,0.9754341614401334,0.9022908428179381,1.0425579693150686,1.040485311153521,0.949388632505878,1.0409337841095891,1.0387643812669234,0.9481426592337102,0.9828964893150686,1.040485311153521,0.949388632505878,0.9815860841095891,1.0387643812669234,0.9481426592337102,0.9658253301369863,0.9719923016669383,0.8997988962736028,0.9624673197260274,0.9685504418937432,0.8973069497292674,1.0415230321917808,1.0394527532215625,0.9486410485425774,1.0397871569863013,1.0377318233349648,0.9473950752704096,0.9820454921917809,1.0394527532215625,0.9486410485425774,0.9806233969863014,1.0377318233349648,0.9473950752704096,0.9592045293150685,0.9651085821205481,0.8948150031849319,0.9557404789041095,0.961666722347353,0.8923230566405964,1.0404880950684932,1.038420195289604,0.9478934645792767,1.0387522198630137,1.0366992654030063,0.946647491307109,0.9811944950684932,1.038420195289604,0.9478934645792767,0.9797723998630137,1.0366992654030063,0.946647491307109,0.9523824684931508,0.9582248625741578,0.8898311100962611,0.9490244580821918,0.9547830028009625,0.8873391635519255,1.0395483779452055,1.0373876373576454,0.947145880615976,1.0377172827397263,1.0356667074710477,0.9458999073438084,0.9804495379452056,1.0373876373576454,0.947145880615976,0.978921402739726,1.0356667074710477,0.9458999073438084
