,2017/7/3,2017/7/4,2017/7/5,2017/7/6,2017/7/7,2017/7/10,2017/7/11,2017/7/12,2017/7/13,2017/7/14,2017/7/17,2017/7/18,2017/7/19,2017/7/20,2017/7/21,2017/7/24,2017/7/25,2017/7/26,2017/7/27,2017/7/28,2017/7/31,2017/8/1,2017/8/2,2017/8/3,2017/8/4,2017/8/7,2017/8/8,2017/8/9,2017/8/10,2017/8/11,2017/8/14,2017/8/15,2017/8/16,2017/8/17,2017/8/18,2017/8/21,2017/8/22,2017/8/23,2017/8/24,2017/8/25,2017/8/28,2017/8/29,2017/8/30,2017/8/31,2017/9/1,2017/9/4,2017/9/5,2017/9/6,2017/9/7,2017/9/8,2017/9/11,2017/9/12,2017/9/13,2017/9/14,2017/9/15,2017/9/18,2017/9/19,2017/9/20,2017/9/21,2017/9/22,2017/9/25,2017/9/26,2017/9/27,2017/9/28,2017/9/29,2017/9/30,2017/10/3,2017/10/4,2017/10/6,2017/10/9,2017/10/10,2017/10/11,2017/10/12,2017/10/13,2017/10/16,2017/10/17,2017/10/18,2017/10/19,2017/10/20,2017/10/23,2017/10/24,2017/10/25,2017/10/26,2017/10/27
72,50002.06659,49851.84313,49926.88497,49907.30007,49840.50682,49970.97548,50195.77294,50355.07762,50488.15314,50625.31776,50588.4392,50623.32084,50761.71486,50765.38838,50699.3176,50775.7507,50775.22776,50851.48288,50871.85861,50773.12159,50939.85801,51005.15677,51073.66318,51015.73317,51065.64417,51278.43364,51352.87728,51244.0988,50894.98134,50573.71796,50824.38082,50834.64716,51004.45809,50967.24202,50865.21716,50947.22953,51096.77819,51151.25289,51199.34106,51388.32917,51267.95909,51221.01211,51301.88037,51332.9833,51340.01928,51177.85315,51122.67788,51132.198,51132.08118,51113.91997,51251.64967,51408.09544,51424.52109,51423.24607,51460.36756,51620.61196,51585.42586,51738.35075,51794.9082,51709.21071,51428.77623,51448.82406,51450.93927,51425.51843,51581.59409,51583.53544,51585.47643,51587.41763,51589.34774,52127.39861,52180.05195,52039.29556,52078.5704,52150.55578,52241.27341,52207.66144,52361.67083,52113.55868,52299.89484,52278.91715,52342.42125,52557.86269,52455.88843,52695.32505
73,30001.24128,29853.65429,29932.17916,29934.70691,29875.21556,29982.69661,30182.4391,30304.10144,30429.48663,30549.85458,30503.85833,30535.54168,30682.17943,30685.39513,30621.50173,30690.05203,30674.1597,30726.24457,30740.60955,30660.89445,30819.48279,30877.12588,30938.87774,30876.86287,30923.23466,31108.47078,31170.4034,31080.14667,30782.33196,30469.27296,30687.72179,30696.62467,30837.05779,30837.19128,30752.84232,30832.8525,30956.1757,30992.73343,31022.5352,31206.84627,31121.97584,31077.48714,31148.75307,31175.95392,31185.60832,31038.21851,31019.13992,31018.38584,31010.3976,31005.74893,31099.77089,31236.86829,31258.51857,31251.19402,31261.99501,31402.4446,31364.50011,31504.11189,31548.9167,31467.13286,31206.3315,31217.24826,31221.95124,31198.11046,31331.50911,31332.67517,31333.84101,31335.00697,31336.16629,31795.4533,31843.01521,31724.21339,31769.69194,31825.27619,31897.51022,31890.45365,31941.61002,31747.54033,31933.2392,31923.15889,31882.54212,32037.3814,31942.52995,32066.19292
74,20001.08572,19980.36613,19993.58268,19977.94082,19967.30706,19996.55059,20040.57959,20082.61393,20106.47514,20135.78782,20129.59471,20135.32807,20158.6821,20165.95418,20153.12574,20166.42486,20172.41891,20196.23498,20201.32665,20183.14265,20207.7119,20230.8842,20236.83989,20226.21541,20224.76901,20265.13687,20284.16584,20260.96803,20189.11976,20136.3505,20190.29256,20195.58822,20231.28601,20206.14167,20183.79666,20197.74923,20233.36388,20250.87368,20265.96972,20307.31839,20285.96967,20280.75544,20296.22927,20296.06975,20294.4735,20268.8727,20241.36387,20251.1182,20251.25328,20242.97227,20291.62447,20320.63735,20318.25575,20319.93743,20339.36749,20373.01297,20368.02995,20394.29887,20404.72614,20395.3108,20354.89779,20367.89727,20369.00853,20361.91438,20397.05751,20398.07744,20399.09718,20400.11702,20401.13104,20513.42139,20522.19047,20498.21744,20499.80997,20520.01512,20512.32801,20501.86533,20573.78967,20518.42274,20544.40997,20541.97047,20591.6716,20652.75546,20639.21161,20726.56962
75,15001.6608,15003.28203,15004.89773,15006.4938,15008.04397,15009.62072,15011.18217,15012.7043,15014.20407,15015.69724,15017.19535,15018.78447,15020.26668,15021.7666,15023.2865,15024.77546,15026.36343,15027.89942,15029.41213,15030.88967,15032.37082,15033.86969,15035.37774,15036.87842,15038.37234,15039.84474,15041.32316,15042.83872,15044.35655,15045.80923,15047.26085,15048.70689,15050.13893,15051.62422,15053.0755,15054.53866,15055.99127,15057.35068,15058.73053,15060.2355,15061.71547,15063.15281,15064.62659,15066.1097,15067.58498,15069.12489,15070.59443,15072.10088,15073.57102,15075.03406,15076.75442,15078.25893,15079.71232,15081.44242,15082.91753,15084.36896,15085.86533,15087.36291,15088.92988,15090.48389,15092.11607,15093.82722,15095.52709,15097.22714,15098.77959,15100.33975,15101.89961,15103.45964,15105.01077,15106.56703,15108.12452,15109.69652,15111.3743,15112.98215,15114.56418,15116.15469,15117.74218,15119.37611,15120.91708,15122.42418,15123.95684,15125.612,15127.09688,15128.5863
76,10000.75267,9994.794696,9999.843915,9993.895642,9992.055375,10001.6337,10015.4763,10029.78313,10037.65654,10047.71254,10045.58799,10047.98445,10056.08364,10058.70693,10054.9451,10059.09363,10062.06776,10069.92627,10071.10043,10065.81425,10073.25136,10080.81124,10083.29621,10080.07472,10080.10878,10093.35355,10099.02545,10091.92366,10066.82441,10050.85328,10069.35121,10071.52627,10083.39583,10073.10762,10066.38376,10071.12177,10083.8752,10089.0005,10093.32719,10106.8602,10100.13478,10098.90529,10104.33697,10105.41399,10105.37698,10097.80813,10086.90111,10090.65459,10090.94511,10087.8653,10104.91724,10115.59412,10115.65569,10116.69027,10123.16636,10134.10534,10133.44947,10142.4178,10146.02757,10143.52744,10131.36813,10136.17047,10136.94085,10136.7341,10148.82936,10149.53642,10150.24335,10150.95035,10151.65332,10188.60671,10191.4607,10183.55582,10184.08244,10190.9318,10197.14946,10195.72214,10200.68763,10187.19509,10201.66078,10195.29208,10196.50224,10203.69676,10194.22832,10213.5011
77,5000.20688,4975.609049,4988.696527,4989.117818,4979.202593,4997.116102,5030.406517,5050.683573,5071.581105,5091.642431,5083.976388,5089.256947,5113.696571,5114.232521,5103.583621,5115.008672,5112.35995,5121.040761,5123.434924,5110.149075,5136.580464,5146.187646,5156.479623,5146.143812,5153.872443,5184.74513,5195.067233,5180.024446,5130.38866,5078.21216,5114.620299,5116.104111,5139.509632,5139.53188,5125.47372,5138.808749,5159.362617,5165.455572,5170.422533,5201.141045,5186.995973,5179.58119,5191.458845,5195.992321,5197.601386,5173.036418,5169.856653,5169.730973,5168.399601,5167.624822,5183.295149,5206.144716,5209.753095,5208.532337,5210.332502,5233.740766,5227.416685,5250.685315,5258.152784,5244.522143,5201.05525,5202.87471,5203.658539,5199.685076,5221.918184,5222.112528,5222.306835,5222.501162,5222.694381,5299.242216,5307.169202,5287.368899,5294.948656,5304.212698,5316.251703,5315.075608,5323.60167,5291.256722,5322.206533,5320.526482,5313.75702,5339.563567,5323.754991,5344.365487
78,2000.082664,1994.073725,1997.075399,1996.292003,1993.620273,1998.839019,2007.830918,2014.203105,2019.526125,2025.01271,2023.537568,2024.932834,2030.468594,2030.615535,2027.972704,2031.030028,2031.00911,2034.059315,2034.874344,2030.924864,2037.59432,2040.206271,2042.946527,2040.629327,2042.625767,2051.137346,2054.115091,2049.763952,2035.799254,2022.948719,2032.975233,2033.385886,2040.178324,2038.689681,2034.608687,2037.889181,2043.871127,2046.050115,2047.973642,2055.533167,2050.718364,2048.840485,2052.075215,2053.319332,2053.600771,2047.114126,2044.907115,2045.28792,2045.283247,2044.556799,2050.065987,2056.323817,2056.980844,2056.929843,2058.414702,2064.824479,2063.417034,2069.53403,2071.796328,2068.368428,2057.151049,2057.952963,2058.037571,2057.020737,2063.263763,2063.341418,2063.419057,2063.496705,2063.57391,2085.095945,2087.202078,2081.571823,2083.142816,2086.022231,2089.650936,2088.306457,2094.466833,2084.542347,2091.995794,2091.156686,2093.69685,2102.314508,2098.235537,2107.813002
79,1000.075267,999.4794696,999.9843915,999.3895642,999.2055375,1000.16337,1001.54763,1002.978313,1003.765654,1004.771254,1004.558799,1004.798445,1005.608364,1005.870693,1005.49451,1005.909363,1006.206776,1006.992627,1007.110043,1006.581425,1007.325136,1008.081124,1008.329621,1008.007472,1008.010878,1009.335355,1009.902545,1009.192366,1006.682441,1005.085328,1006.935121,1007.152627,1008.339583,1007.310762,1006.638376,1007.112177,1008.38752,1008.90005,1009.332719,1010.68602,1010.013478,1009.890529,1010.433697,1010.541399,1010.537698,1009.780813,1008.690111,1009.065459,1009.094511,1008.78653,1010.491724,1011.559412,1011.565569,1011.669027,1012.316636,1013.410534,1013.344947,1014.24178,1014.602757,1014.352744,1013.136813,1013.617047,1013.694085,1013.67341,1014.882936,1014.953642,1015.024335,1015.095035,1015.165332,1018.860671,1019.14607,1018.355582,1018.408244,1019.09318,1019.714946,1019.572214,1020.068763,1018.719509,1020.166078,1019.529208,1019.650224,1020.369676,1019.422832,1021.35011
80,1000.073064,999.4751155,999.9928338,999.395889,999.2098058,1000.180487,1001.562674,1002.991339,1003.77669,1004.795249,1004.580806,1004.818344,1005.626297,1005.886635,1005.508436,1005.936254,1006.23156,1007.015373,1007.130783,1006.600205,1007.35689,1008.11089,1008.357386,1008.033246,1008.03467,1009.372134,1009.937362,1009.225173,1006.713235,1005.114194,1006.977001,1007.192589,1008.377645,1007.346854,1006.672542,1007.144402,1008.417818,1008.943484,1009.374323,1010.725627,1010.051122,1009.926266,1010.467479,1010.573213,1010.567555,1009.823567,1008.730916,1009.104264,1009.131366,1008.821444,1010.539296,1011.604988,1011.609217,1011.710379,1012.370971,1013.462944,1013.395372,1014.290218,1014.649116,1014.411981,1013.193885,1013.671849,1013.746631,1013.723702,1014.931167,1014.999804,1015.068428,1015.137058,1015.205297,1018.928451,1019.211784,1018.41921,1018.469646,1019.16739,1019.787057,1019.642215,1020.136658,1018.785235,1020.2447,1019.605831,1019.724813,1020.44207,1019.493256,1021.418558
81,2000.146128,1998.950231,1999.985668,1998.791778,1998.419612,2000.360973,2003.125349,2005.982678,2007.55338,2009.590498,2009.161612,2009.636688,2011.252594,2011.773271,2011.016872,2011.872509,2012.46312,2014.030747,2014.261566,2013.20041,2014.713781,2016.22178,2016.714773,2016.066493,2016.06934,2018.744268,2019.874724,2018.450346,2013.426469,2010.228388,2013.954002,2014.385177,2016.755289,2014.693707,2013.345084,2014.288804,2016.835636,2017.886969,2018.748646,2021.451255,2020.102243,2019.852531,2020.934958,2021.146426,2021.135109,2019.647134,2017.461831,2018.208528,2018.262732,2017.642888,2021.078592,2023.209976,2023.218434,2023.420758,2024.741942,2026.925889,2026.790744,2028.580436,2029.298233,2028.823962,2026.38777,2027.343697,2027.493263,2027.447403,2029.862335,2029.999608,2030.136855,2030.274117,2030.410595,2037.856902,2038.423567,2036.83842,2036.939293,2038.334779,2039.574114,2039.28443,2040.273315,2037.570471,2040.489401,2039.211662,2039.449627,2040.88414,2038.986513,2042.837117
82,5000.206659,4985.184313,4992.688497,4990.730007,4984.050682,4997.097548,5019.577294,5035.507762,5048.815314,5062.531776,5058.84392,5062.332084,5076.171486,5076.538838,5069.93176,5077.57507,5077.522776,5085.148288,5087.185861,5077.312159,5093.985801,5100.515677,5107.366318,5101.573317,5106.564417,5127.843364,5135.287728,5124.40988,5089.498134,5057.371796,5082.438082,5083.464716,5100.445809,5096.724202,5086.521716,5094.722953,5109.677819,5115.125289,5119.934106,5138.832917,5126.795909,5122.101211,5130.188037,5133.29833,5134.001928,5117.785315,5112.267788,5113.2198,5113.208118,5111.391997,5125.164967,5140.809544,5142.452109,5142.324607,5146.036756,5162.061196,5158.542586,5173.835075,5179.49082,5170.921071,5142.877623,5144.882406,5145.093927,5142.551843,5158.159409,5158.353544,5158.547643,5158.741763,5158.934774,5212.739861,5218.005195,5203.929556,5207.85704,5215.055578,5224.127341,5220.766144,5236.167083,5211.355868,5229.989484,5227.891715,5234.242125,5255.786269,5245.588843,5269.532505
83,10000.41332,9970.368627,9985.376995,9981.460013,9968.101364,9994.195095,10039.15459,10071.01552,10097.63063,10125.06355,10117.68784,10124.66417,10152.34297,10153.07768,10139.86352,10155.15014,10155.04555,10170.29658,10174.37172,10154.62432,10187.9716,10201.03135,10214.73264,10203.14663,10213.12883,10255.68673,10270.57546,10248.81976,10178.99627,10114.74359,10164.87616,10166.92943,10200.89162,10193.4484,10173.04343,10189.44591,10219.35564,10230.25058,10239.86821,10277.66583,10253.59182,10244.20242,10260.37607,10266.59666,10268.00386,10235.57063,10224.53558,10226.4396,10226.41624,10222.78399,10250.32993,10281.61909,10284.90422,10284.64921,10292.07351,10324.12239,10317.08517,10347.67015,10358.98164,10341.84214,10285.75525,10289.76481,10290.18785,10285.10369,10316.31882,10316.70709,10317.09529,10317.48353,10317.86955,10425.47972,10436.01039,10407.85911,10415.71408,10430.11116,10448.25468,10441.53229,10472.33417,10422.71174,10459.97897,10455.78343,10468.48425,10511.57254,10491.17769,10539.06501
84,15000.81446,14985.28617,14995.19713,14983.46912,14975.50358,14997.42515,15030.42457,15061.93281,15079.81763,15101.79265,15097.14957,15101.44815,15118.95418,15124.40517,15114.79042,15124.76009,15129.25579,15147.10675,15150.92084,15137.29262,15155.70847,15173.0766,15177.54192,15169.57852,15168.49548,15198.75546,15213.01609,15195.62913,15141.76878,15102.21928,15142.65669,15146.62698,15173.3844,15154.52951,15137.78214,15148.24029,15174.93857,15188.06303,15199.37556,15230.36794,15214.36619,15210.45887,15222.05797,15221.94169,15220.74625,15201.56187,15180.93521,15188.24789,15188.34935,15182.14034,15218.61361,15240.36378,15238.58094,15239.84238,15254.40864,15279.62684,15275.89454,15295.58514,15303.40093,15296.34761,15266.05889,15275.80386,15276.63747,15271.32667,15297.66972,15298.43482,15299.19977,15299.96481,15300.72548,15384.89843,15391.47058,15373.5006,15374.69356,15389.84116,15389.84116,15389.84116,15389.84116,15389.84116,15389.84116,15389.84116,15389.84116,15389.84116,15389.84116,15389.84116
85,20000.82664,19940.73725,19970.75399,19962.92003,19936.20273,19988.39019,20078.30918,20142.03105,20195.26125,20250.1271,20235.37568,20249.32834,20304.68594,20306.15535,20279.72704,20310.30028,20310.0911,20340.59315,20348.74344,20309.24864,20375.9432,20402.06271,20429.46527,20406.29327,20426.25767,20511.37346,20541.15091,20497.63952,20357.99254,20229.48719,20329.75233,20333.85886,20401.78324,20386.89681,20346.08687,20378.89181,20438.71127,20460.50115,20479.73642,20555.33167,20507.18364,20488.40485,20520.75215,20533.19332,20536.00771,20471.14126,20449.07115,20452.8792,20452.83247,20445.56799,20500.65987,20563.23817,20569.80844,20569.29843,20584.14702,20648.24479,20634.17034,20695.3403,20717.96328,20683.68428,20571.51049,20579.52963,20580.37571,20570.20737,20632.63763,20633.41418,20634.19057,20634.96705,20635.7391,20850.95945,20872.02078,20815.71823,20831.42816,20860.22231,20896.50936,20883.06457,20944.66833,20845.42347,20919.95794,20911.56686,20936.9685,21023.14508,20982.35537,21078.13002
86,30001.62891,29970.57233,29990.39427,29966.93823,29951.00716,29994.85029,30060.84913,30123.86562,30159.63525,30203.5853,30194.29915,30202.89629,30237.90835,30248.81035,30229.58085,30249.52018,30258.51159,30294.2135,30301.84168,30274.58524,30311.41693,30346.15321,30355.08383,30339.15705,30336.99096,30397.51091,30426.03218,30391.25825,30283.53755,30204.43856,30285.31338,30293.25395,30346.7688,30309.05902,30275.56427,30296.48058,30349.87714,30376.12606,30398.75112,30460.73588,30428.73237,30420.91774,30444.11594,30443.88337,30441.4925,30403.12374,30361.87042,30376.49579,30376.69871,30364.28069,30437.22721,30480.72756,30477.16188,30479.68475,30508.81728,30559.25368,30551.78908,30591.17028,30606.80185,30592.69521,30532.11778,30551.60771,30553.27494,30542.65333,30595.33943,30596.86963,30598.39955,30599.92962,30601.45097,30769.79686,30782.94116,30747.0012,30749.38712,30779.68232,30769.46678,30754.02066,30858.41831,30776.12753,30816.05727,30811.29164,30882.91075,30972.15506,30950.7915,31079.63203
87,50002.06659,49851.84313,49926.88497,49907.30007,49840.50682,49970.97548,50195.77294,50355.07762,50488.15314,50625.31776,50588.4392,50623.32084,50761.71486,50765.38838,50699.3176,50775.7507,50775.22776,50851.48288,50871.85861,50773.12159,50939.85801,51005.15677,51073.66318,51015.73317,51065.64417,51278.43364,51352.87728,51244.0988,50894.98134,50573.71796,50824.38082,50834.64716,51004.45809,50967.24202,50865.21716,50947.22953,51096.77819,51151.25289,51199.34106,51388.32917,51267.95909,51221.01211,51301.88037,51332.9833,51340.01928,51177.85315,51122.67788,51132.198,51132.08118,51113.91997,51251.64967,51408.09544,51424.52109,51423.24607,51460.36756,51620.61196,51585.42586,51738.35075,51794.9082,51709.21071,51428.77623,51448.82406,51450.93927,51425.51843,51581.59409,51583.53544,51585.47643,51587.41763,51589.34774,52127.39861,52180.05195,52039.29556,52078.5704,52150.55578,52241.27341,52207.66144,52361.67083,52113.55868,52299.89484,52278.91715,52342.42125,52557.86269,52455.88843,52695.32505
88,100004.1332,99703.68627,99853.76995,99814.60013,99681.01364,99941.95095,100391.5459,100710.1552,100976.3063,101250.6355,101176.8784,101246.6417,101523.4297,101530.7768,101398.6352,101551.5014,101550.4555,101702.9658,101743.7172,101546.2432,101879.716,102010.3135,102147.3264,102031.4663,102131.2883,102556.8673,102705.7546,102488.1976,101789.9627,101147.4359,101648.7616,101669.2943,102008.9162,101934.484,101730.4343,101894.4591,102193.5564,102302.5058,102398.6821,102776.6583,102535.9182,102442.0242,102603.7607,102665.9666,102680.0386,102355.7063,102245.3558,102264.396,102264.1624,102227.8399,102503.2993,102816.1909,102849.0422,102846.4921,102920.7351,103241.2239,103170.8517,103476.7015,103589.8164,103418.4214,102857.5525,102897.6481,102901.8785,102851.0369,103163.1882,103167.0709,103170.9529,103174.8353,103178.6955,104254.7972,104360.1039,104078.5911,104157.1408,104301.1116,104482.5468,104415.3229,104723.3417,104227.1174,104599.7897,104557.8343,104684.8425,105115.7254,104911.7769,105390.6501
89,200008.2664,199407.3725,199707.5399,199629.2003,199362.0273,199883.9019,200783.0918,201420.3105,201952.6125,202501.271,202353.7568,202493.2834,203046.8594,203061.5535,202797.2704,203103.0028,203100.911,203405.9315,203487.4344,203092.4864,203759.432,204020.6271,204294.6527,204062.9327,204262.5767,205113.7346,205411.5091,204976.3952,203579.9254,202294.8719,203297.5233,203338.5886,204017.8324,203868.9681,203460.8687,203788.9181,204387.1127,204605.0115,204797.3642,205553.3167,205071.8364,204884.0485,205207.5215,205331.9332,205360.0771,204711.4126,204490.7115,204528.792,204528.3247,204455.6799,205006.5987,205632.3817,205698.0844,205692.9843,205841.4702,206482.4479,206341.7034,206953.403,207179.6328,206836.8428,205715.1049,205795.2963,205803.7571,205702.0737,206326.3763,206334.1418,206341.9057,206349.6705,206357.391,208509.5945,208720.2078,208157.1823,208314.2816,208602.2231,208965.0936,208830.6457,209446.6833,208454.2347,209199.5794,209115.6686,209369.685,210231.4508,209823.5537,210781.3002
90,200010.7465,199803.4425,199936.251,199779.7261,199673.285,199966.366,200406.5519,200826.7938,201065.306,201359.084,201297.053,201354.2807,201587.7221,201660.3429,201531.9572,201665.5999,201725.4346,201963.4928,202014.3087,201832.3702,202078.7147,202310.3378,202369.7942,202263.4493,202248.8857,202653.2168,202843.408,202611.3289,201892.745,201364.9556,201905.0301,201957.8903,202314.7727,202063.2303,201839.6834,201979.1116,202335.1613,202510.9195,202661.7878,203075.1742,202861.5883,202809.3502,202963.9903,202962.2962,202946.2353,202690.8755,202415.6892,202513.132,202514.3848,202431.4772,202918.6352,203208.6637,203184.7509,203201.4523,203396.4053,203732.7634,203682.8334,203945.4228,204049.591,203956.0847,203551.8458,203681.7266,203692.7259,203621.671,203972.9988,203983.0941,203993.1875,204003.2819,204013.3187,205137.6199,205225.2069,204985.3718,205001.1853,205203.8803,205134.3912,205029.6095,205733.8323,205181.1304,205448.4626,205422.8377,205909.3411,206513.5637,206375.3956,207239.7087
91,100005.3732,99901.72124,99968.1255,99889.86303,99836.64252,99983.18301,100203.2759,100413.3969,100532.653,100679.542,100648.5265,100677.1403,100793.861,100830.1715,100765.9786,100832.7999,100862.7173,100981.7464,101007.1544,100916.1851,101039.3573,101155.1689,101184.8971,101131.7247,101124.4429,101326.6084,101421.704,101305.6644,100946.3725,100682.4778,100952.515,100978.9452,101157.3864,101031.6152,100919.8417,100989.5558,101167.5806,101255.4597,101330.8939,101537.5871,101430.7942,101404.6751,101481.9952,101481.1481,101473.1177,101345.4377,101207.8446,101256.566,101257.1924,101215.7386,101459.3176,101604.3319,101592.3754,101600.7262,101698.2026,101866.3817,101841.4167,101972.7114,102024.7955,101978.0424,101775.9229,101840.8633,101846.3629,101810.8355,101986.4994,101991.547,101996.5937,102001.6409,102006.6593,102568.81,102612.6034,102492.6859,102500.5926,102601.9402,102567.1956,102514.8047,102866.9161,102590.5652,102724.2313,102711.4188,102954.6706,103256.7819,103187.6978,103619.8544
92,50002.06659,49851.84313,49926.88497,49907.30007,49840.50682,49970.97548,50195.77294,50355.07762,50488.15314,50625.31776,50588.4392,50623.32084,50761.71486,50765.38838,50699.3176,50775.7507,50775.22776,50851.48288,50871.85861,50773.12159,50939.85801,51005.15677,51073.66318,51015.73317,51065.64417,51278.43364,51352.87728,51244.0988,50894.98134,50573.71796,50824.38082,50834.64716,51004.45809,50967.24202,50865.21716,50947.22953,51096.77819,51151.25289,51199.34106,51388.32917,51267.95909,51221.01211,51301.88037,51332.9833,51340.01928,51177.85315,51122.67788,51132.198,51132.08118,51113.91997,51251.64967,51408.09544,51424.52109,51423.24607,51460.36756,51620.61196,51585.42586,51738.35075,51794.9082,51709.21071,51428.77623,51448.82406,51450.93927,51425.51843,51581.59409,51583.53544,51585.47643,51587.41763,51589.34774,52127.39861,52180.05195,52039.29556,52078.5704,52150.55578,52241.27341,52207.66144,52361.67083,52113.55868,52299.89484,52278.91715,52342.42125,52557.86269,52455.88843,52695.32505
93,30001.24128,29853.65429,29932.17916,29934.70691,29875.21556,29982.69661,30182.4391,30304.10144,30429.48663,30549.85458,30503.85833,30535.54168,30682.17943,30685.39513,30621.50173,30690.05203,30674.1597,30726.24457,30740.60955,30660.89445,30819.48279,30877.12588,30938.87774,30876.86287,30923.23466,31108.47078,31170.4034,31080.14667,30782.33196,30469.27296,30687.72179,30696.62467,30837.05779,30837.19128,30752.84232,30832.8525,30956.1757,30992.73343,31022.5352,31206.84627,31121.97584,31077.48714,31148.75307,31175.95392,31185.60832,31038.21851,31019.13992,31018.38584,31010.3976,31005.74893,31099.77089,31236.86829,31258.51857,31251.19402,31261.99501,31402.4446,31364.50011,31504.11189,31548.9167,31467.13286,31206.3315,31217.24826,31221.95124,31198.11046,31331.50911,31332.67517,31333.84101,31335.00697,31336.16629,31795.4533,31843.01521,31724.21339,31769.69194,31825.27619,31897.51022,31890.45365,31941.61002,31747.54033,31933.2392,31923.15889,31882.54212,32037.3814,31942.52995,32065.09216
94,20000.82664,19940.73725,19970.75399,19962.92003,19936.20273,19988.39019,20078.30918,20142.03105,20195.26125,20250.1271,20235.37568,20249.32834,20304.68594,20306.15535,20279.72704,20310.30028,20310.0911,20340.59315,20348.74344,20309.24864,20375.9432,20402.06271,20429.46527,20406.29327,20426.25767,20511.37346,20541.15091,20497.63952,20357.99254,20229.48719,20329.75233,20333.85886,20401.78324,20386.89681,20346.08687,20378.89181,20438.71127,20460.50115,20479.73642,20555.33167,20507.18364,20488.40485,20520.75215,20533.19332,20536.00771,20471.14126,20449.07115,20452.8792,20452.83247,20445.56799,20500.65987,20563.23817,20569.80844,20569.29843,20584.14702,20648.24479,20634.17034,20695.3403,20717.96328,20683.68428,20571.51049,20579.52963,20580.37571,20570.20737,20632.63763,20633.41418,20634.19057,20634.96705,20635.7391,20850.95945,20872.02078,20815.71823,20831.42816,20860.22231,20896.50936,20883.06457,20944.66833,20845.42347,20919.95794,20911.56686,20936.9685,21023.14508,20982.35537,21078.13002
95,15001.6608,15003.28203,15004.89773,15006.4938,15008.04397,15009.62072,15011.18217,15012.7043,15014.20407,15015.69724,15017.19535,15018.78447,15020.26668,15021.7666,15023.2865,15024.77546,15026.36343,15027.89942,15029.41213,15030.88967,15032.37082,15033.86969,15035.37774,15036.87842,15038.37234,15039.84474,15041.32316,15042.83872,15044.35655,15045.80923,15047.26085,15048.70689,15050.13893,15051.62422,15053.0755,15054.53866,15055.99127,15057.35068,15058.73053,15060.2355,15061.71547,15063.15281,15064.62659,15066.1097,15067.58498,15069.12489,15070.59443,15072.10088,15073.57102,15075.03406,15076.75442,15078.25893,15079.71232,15081.44242,15082.91753,15084.36896,15085.86533,15087.36291,15088.92988,15090.48389,15092.11607,15093.82722,15095.52709,15097.22714,15098.77959,15100.33975,15101.89961,15103.45964,15105.01077,15106.56703,15108.12452,15109.69652,15111.3743,15112.98215,15114.56418,15116.15469,15117.74218,15119.37611,15120.91708,15122.42418,15123.95684,15125.612,15127.09688,15128.5863
96,10000.53732,9990.172124,9996.81255,9988.986303,9983.664252,9998.318301,10020.32759,10041.33969,10053.2653,10067.9542,10064.85265,10067.71403,10079.3861,10083.01715,10076.59786,10083.27999,10086.27173,10098.17464,10100.71544,10091.61851,10103.93573,10115.51689,10118.48971,10113.17247,10112.44429,10132.66084,10142.1704,10130.56644,10094.63725,10068.24778,10095.2515,10097.89452,10115.73864,10103.16152,10091.98417,10098.95558,10116.75806,10125.54597,10133.08939,10153.75871,10143.07942,10140.46751,10148.19952,10148.11481,10147.31177,10134.54377,10120.78446,10125.6566,10125.71924,10121.57386,10145.93176,10160.43319,10159.23754,10160.07262,10169.82026,10186.63817,10184.14167,10197.27114,10202.47955,10197.80424,10177.59229,10184.08633,10184.63629,10181.08355,10198.64994,10199.1547,10199.65937,10200.16409,10200.66593,10256.881,10261.26034,10249.26859,10250.05926,10260.19402,10256.51974,10251.25545,10286.96453,10259.23504,10272.43811,10271.2796,10296.00245,10326.52394,10319.74344,10363.27632
97,5000.206659,4985.184313,4992.688497,4990.730007,4984.050682,4997.097548,5019.577294,5035.507762,5048.815314,5062.531776,5058.84392,5062.332084,5076.171486,5076.538838,5069.93176,5077.57507,5077.522776,5085.148288,5087.185861,5077.312159,5093.985801,5100.515677,5107.366318,5101.573317,5106.564417,5127.843364,5135.287728,5124.40988,5089.498134,5057.371796,5082.438082,5083.464716,5100.445809,5096.724202,5086.521716,5094.722953,5109.677819,5115.125289,5119.934106,5138.832917,5126.795909,5122.101211,5130.188037,5133.29833,5134.001928,5117.785315,5112.267788,5113.2198,5113.208118,5111.391997,5125.164967,5140.809544,5142.452109,5142.324607,5146.036756,5162.061196,5158.542586,5173.835075,5179.49082,5170.921071,5142.877623,5144.882406,5145.093927,5142.551843,5158.159409,5158.353544,5158.547643,5158.741763,5158.934774,5212.739861,5218.005195,5203.929556,5207.85704,5215.055578,5224.127341,5220.766144,5236.167083,5211.355868,5229.989484,5227.891715,5234.242125,5255.786269,5245.588843,5269.532505
